Año,geo,Zona,Grado,Número
2018,15176,Urbana,Noveno,953
2018,15176,Urbana,Octavo,1078
2018,15176,Urbana,Once,857
2018,15176,Urbana,Prejardín,50
2018,15176,Urbana,Primero,956
2018,15176,Urbana,Quinto,979
2018,15176,Urbana,Segundo,878
2018,15176,Urbana,Septimo,1110
2018,15176,Urbana,Sexto,1295
2018,15176,Urbana,Tercero,914
2018,15176,Urbana,Transición,795
2018,15183,Rural,Ciclo 1 Adultos,25
2018,15183,Rural,Cuarto,127
2018,15183,Rural,Decimo,37
2018,15183,Rural,Noveno,49
2018,15183,Rural,Octavo,45
2018,15183,Rural,Once,39
2018,15183,Rural,Primero,122
2018,15183,Rural,Quinto,131
2018,15183,Rural,Segundo,132
2018,15183,Rural,Septimo,56
2018,15183,Rural,Sexto,63
2018,15183,Rural,Tercero,109
2018,15183,Rural,Transición,95
2018,15183,Urbana,12º Normal,11
2018,15183,Urbana,13º Normal,7
2018,15183,Urbana,Ciclo 1 Adultos,25
2018,15183,Urbana,Cuarto,56
2018,15183,Urbana,Decimo,89
2018,15183,Urbana,Noveno,106
2018,15183,Urbana,Octavo,120
2018,15183,Urbana,Once,112
2018,15183,Urbana,Primero,45
2018,15183,Urbana,Quinto,55
2018,15183,Urbana,Segundo,49
2018,15183,Urbana,Septimo,118
2018,15183,Urbana,Sexto,140
2018,15183,Urbana,Tercero,50
2018,15183,Urbana,Transición,43
2018,15185,Rural,Cuarto,76
2018,15185,Rural,Noveno,13
2018,15185,Rural,Octavo,10
2018,15185,Rural,Primero,67
2018,15185,Rural,Quinto,55
2018,15185,Rural,Segundo,52
2018,15185,Rural,Septimo,10
2018,15185,Rural,Sexto,19
2018,15185,Rural,Tercero,56
2018,15185,Rural,Transición,51
2018,15185,Urbana,Cuarto,20
2018,15185,Urbana,Decimo,63
2018,15185,Urbana,Noveno,46
2018,15185,Urbana,Octavo,77
2018,15185,Urbana,Once,46
2018,15185,Urbana,Primero,25
2018,15185,Urbana,Quinto,33
2018,15185,Urbana,Segundo,23
2018,15185,Urbana,Septimo,82
2018,15185,Urbana,Sexto,103
2018,15185,Urbana,Tercero,24
2018,15185,Urbana,Transición,18
2018,15187,Rural,Cuarto,15
2018,15187,Rural,Primero,17
2018,15187,Rural,Quinto,15
2018,15187,Rural,Segundo,23
2018,15187,Rural,Tercero,22
2018,15187,Rural,Transición,25
2018,15187,Urbana,Cuarto,28
2018,15187,Urbana,Decimo,31
2018,15187,Urbana,Noveno,32
2018,15187,Urbana,Octavo,36
2018,15187,Urbana,Once,43
2018,15187,Urbana,Primero,16
2018,15187,Urbana,Quinto,33
2018,15187,Urbana,Segundo,15
2018,15187,Urbana,Septimo,45
2018,15187,Urbana,Sexto,45
2018,15187,Urbana,Tercero,19
2018,15187,Urbana,Transición,10
2018,15189,Rural,Ciclo 1 Adultos,82
2018,15189,Rural,Ciclo 3 Adultos,2
2018,15189,Rural,Cuarto,60
2018,15189,Rural,Decimo,32
2018,15189,Rural,Noveno,36
2018,15189,Rural,Octavo,34
2018,15189,Rural,Once,38
2018,15189,Rural,Primero,59
2018,15189,Rural,Quinto,52
2018,15189,Rural,Segundo,41
2018,15189,Rural,Septimo,36
2018,15189,Rural,Sexto,47
2018,15189,Rural,Tercero,51
2018,15189,Rural,Transición,43
2018,15189,Urbana,Cuarto,17
2018,15189,Urbana,Decimo,37
2018,15189,Urbana,Noveno,41
2018,15189,Urbana,Octavo,45
2018,15189,Urbana,Once,39
2018,15189,Urbana,Primero,34
2018,15189,Urbana,Quinto,30
2018,15189,Urbana,Segundo,16
2018,15189,Urbana,Septimo,37
2018,15189,Urbana,Sexto,37
2018,15189,Urbana,Tercero,34
2018,15189,Urbana,Transición,26
2018,15204,Rural,Ciclo 2 Adultos,2
2018,15204,Rural,Ciclo 3 Adultos,29
2018,15204,Rural,Ciclo 4 Adultos,31
2018,15204,Rural,Ciclo 5 Adultos,2
2018,15204,Rural,Cuarto,141
2018,15204,Rural,Decimo,49
2018,15204,Rural,Jardín I,14
2018,15204,Rural,Noveno,46
2018,15204,Rural,Octavo,68
2018,15204,Rural,Once,39
2018,15204,Rural,Prejardín,11
2018,15204,Rural,Primero,112
2018,15204,Rural,Quinto,103
2018,15204,Rural,Segundo,116
2018,15204,Rural,Septimo,57
2018,15204,Rural,Sexto,73
2018,15204,Rural,Tercero,118
2018,15204,Rural,Transición,90
2018,15204,Urbana,Ciclo 3 Adultos,5
2018,15204,Urbana,Ciclo 4 Adultos,3
2018,15204,Urbana,Ciclo 5 Adultos,7
2018,15204,Urbana,Cuarto,54
2018,15204,Urbana,Decimo,80
2018,15204,Urbana,Jardín I,7
2018,15204,Urbana,Noveno,83
2018,15204,Urbana,Octavo,115
2018,15204,Urbana,Once,70
2018,15204,Urbana,Prejardín,4
2018,15204,Urbana,Primero,47
2018,15204,Urbana,Quinto,51
2018,15204,Urbana,Segundo,56
2018,15204,Urbana,Septimo,104
2018,15204,Urbana,Sexto,148
2018,15204,Urbana,Tercero,54
2018,15204,Urbana,Transición,41
2018,15212,Rural,Ciclo 3 Adultos,2
2018,15212,Rural,Ciclo 4 Adultos,10
2018,15212,Rural,Ciclo 5 Adultos,4
2018,15212,Rural,Ciclo 6 Adultos,3
2018,15212,Rural,Cuarto,44
2018,15212,Rural,Decimo,17
2018,15212,Rural,Noveno,12
2018,15212,Rural,Octavo,21
2018,15212,Rural,Once,8
2018,15212,Rural,Primero,32
2018,15212,Rural,Quinto,32
2018,15212,Rural,Segundo,44
2018,15212,Rural,Septimo,9
2018,15212,Rural,Sexto,26
2018,15212,Rural,Tercero,41
2018,15212,Rural,Transición,32
2018,15212,Urbana,Cuarto,8
2018,15212,Urbana,Decimo,30
2018,15212,Urbana,Noveno,34
2018,15212,Urbana,Octavo,35
2018,15212,Urbana,Once,33
2018,15212,Urbana,Primero,11
2018,15212,Urbana,Quinto,20
2018,15212,Urbana,Segundo,10
2018,15212,Urbana,Septimo,41
2018,15212,Urbana,Sexto,51
2018,15212,Urbana,Tercero,12
2018,15212,Urbana,Transición,19
2018,15215,Rural,Cuarto,12
2018,15215,Rural,Primero,11
2018,15215,Rural,Quinto,8
2018,15215,Rural,Segundo,12
2018,15215,Rural,Tercero,5
2018,15215,Rural,Transición,9
2018,15215,Urbana,Cuarto,26
2018,15215,Urbana,Decimo,30
2018,15215,Urbana,Noveno,31
2018,15215,Urbana,Octavo,24
2018,15215,Urbana,Once,29
2018,15215,Urbana,Primero,28
2018,15215,Urbana,Quinto,28
2018,15215,Urbana,Segundo,26
2018,15215,Urbana,Septimo,42
2018,15215,Urbana,Sexto,54
2018,15215,Urbana,Tercero,35
2018,15215,Urbana,Transición,32
2018,15218,Rural,Cuarto,31
2018,15218,Rural,Octavo,3
2018,15218,Rural,Primero,19
2018,15218,Rural,Quinto,30
2018,15218,Rural,Segundo,35
2018,15218,Rural,Septimo,4
2018,15218,Rural,Tercero,28
2018,15218,Rural,Transición,18
2018,15218,Urbana,Cuarto,7
2018,15218,Urbana,Decimo,35
2018,15218,Urbana,Noveno,48
2018,15218,Urbana,Octavo,45
2018,15218,Urbana,Once,36
2018,15218,Urbana,Primero,9
2018,15218,Urbana,Quinto,17
2018,15218,Urbana,Segundo,13
2018,15218,Urbana,Septimo,44
2018,15218,Urbana,Sexto,43
2018,15218,Urbana,Tercero,19
2018,15218,Urbana,Transición,13
2018,15223,Rural,Cuarto,61
2018,15223,Rural,Octavo,6
2018,15223,Rural,Primero,162
2018,15223,Rural,Quinto,53
2018,15223,Rural,Segundo,142
2018,15223,Rural,Septimo,10
2018,15223,Rural,Sexto,12
2018,15223,Rural,Tercero,78
2018,15223,Rural,Transición,111
2018,15223,Urbana,Ciclo 1 Adultos,257
2018,15223,Urbana,Ciclo 3 Adultos,25
2018,15223,Urbana,Ciclo 4 Adultos,38
2018,15223,Urbana,Ciclo 5 Adultos,14
2018,15223,Urbana,Ciclo 6 Adultos,18
2018,15223,Urbana,Cuarto,47
2018,15223,Urbana,Decimo,60
2018,15223,Urbana,Noveno,71
2018,15223,Urbana,Octavo,71
2018,15223,Urbana,Once,46
2018,15223,Urbana,Primero,48
2018,15223,Urbana,Quinto,55
2018,15223,Urbana,Segundo,56
2018,15223,Urbana,Septimo,70
2018,15223,Urbana,Sexto,96
2018,15223,Urbana,Tercero,46
2018,15223,Urbana,Transición,45
2018,15224,Rural,Cuarto,27
2018,15224,Rural,Decimo,22
2018,15224,Rural,Noveno,16
2018,15224,Rural,Octavo,18
2018,15224,Rural,Once,13
2018,15224,Rural,Primero,38
2018,15224,Rural,Quinto,32
2018,15224,Rural,Segundo,32
2018,15224,Rural,Septimo,26
2018,15224,Rural,Sexto,27
2018,15224,Rural,Tercero,39
2018,15224,Rural,Transición,23
2018,15224,Urbana,Cuarto,29
2018,15224,Urbana,Decimo,57
2018,15224,Urbana,Noveno,43
2018,15224,Urbana,Octavo,47
2018,15224,Urbana,Once,43
2018,15224,Urbana,Primero,26
2018,15224,Urbana,Quinto,31
2018,15224,Urbana,Segundo,41
2018,15224,Urbana,Septimo,46
2018,15224,Urbana,Sexto,51
2018,15224,Urbana,Tercero,33
2018,15224,Urbana,Transición,37
2018,15226,Rural,Cuarto,24
2018,15226,Rural,Primero,15
2018,15226,Rural,Quinto,19
2018,15226,Rural,Segundo,17
2018,15226,Rural,Tercero,21
2018,15226,Rural,Transición,15
2018,15226,Urbana,Cuarto,6
2018,15226,Urbana,Decimo,31
2018,15226,Urbana,Noveno,31
2018,15226,Urbana,Octavo,35
2018,15226,Urbana,Once,20
2018,15226,Urbana,Primero,7
2018,15226,Urbana,Quinto,9
2018,15226,Urbana,Segundo,3
2018,15226,Urbana,Septimo,17
2018,15226,Urbana,Sexto,41
2018,15226,Urbana,Tercero,4
2018,15226,Urbana,Transición,5
2018,15232,Rural,Cuarto,71
2018,15232,Rural,Decimo,14
2018,15232,Rural,Noveno,22
2018,15232,Rural,Octavo,21
2018,15232,Rural,Once,19
2018,15232,Rural,Primero,78
2018,15232,Rural,Quinto,78
2018,15232,Rural,Segundo,68
2018,15232,Rural,Septimo,15
2018,15232,Rural,Sexto,20
2018,15232,Rural,Tercero,63
2018,15232,Rural,Transición,58
2018,15232,Urbana,Decimo,48
2018,15232,Urbana,Noveno,45
2018,15232,Urbana,Octavo,38
2018,15232,Urbana,Once,34
2018,15232,Urbana,Septimo,55
2018,15232,Urbana,Sexto,65
2018,15236,Rural,Cuarto,16
2018,15236,Rural,Primero,14
2018,15236,Rural,Quinto,18
2018,15236,Rural,Segundo,13
2018,15236,Rural,Tercero,13
2018,15236,Rural,Transición,13
2018,15236,Urbana,Ciclo 3 Adultos,2
2018,15236,Urbana,Ciclo 4 Adultos,7
2018,15236,Urbana,Ciclo 5 Adultos,1
2018,15236,Urbana,Ciclo 6 Adultos,5
2018,15236,Urbana,Cuarto,19
2018,15236,Urbana,Decimo,43
2018,15236,Urbana,Noveno,26
2018,15236,Urbana,Octavo,28
2018,15236,Urbana,Once,39
2018,15236,Urbana,Primero,11
2018,15236,Urbana,Quinto,20
2018,15236,Urbana,Segundo,16
2018,15236,Urbana,Septimo,32
2018,15236,Urbana,Sexto,32
2018,15236,Urbana,Tercero,13
2018,15236,Urbana,Transición,18
2018,15238,Rural,Ciclo 3 Adultos,5
2018,15238,Rural,Ciclo 4 Adultos,20
2018,15238,Rural,Ciclo 5 Adultos,51
2018,15238,Rural,Ciclo 6 Adultos,10
2018,15238,Rural,Cuarto,208
2018,15238,Rural,Decimo,148
2018,15238,Rural,Noveno,135
2018,15238,Rural,Octavo,195
2018,15238,Rural,Once,87
2018,15238,Rural,Primero,130
2018,15238,Rural,Quinto,233
2018,15238,Rural,Segundo,125
2018,15238,Rural,Septimo,183
2018,15238,Rural,Sexto,242
2018,15238,Rural,Tercero,147
2018,15238,Rural,Transición,105
2018,15238,Urbana,Ciclo 1 Adultos,1
2018,15238,Urbana,Ciclo 2 Adultos,108
2018,15238,Urbana,Ciclo 3 Adultos,386
2018,15238,Urbana,Ciclo 4 Adultos,674
2018,15238,Urbana,Ciclo 5 Adultos,390
2018,15238,Urbana,Ciclo 6 Adultos,395
2018,15238,Urbana,Cuarto,1867
2018,15238,Urbana,Decimo,1825
2018,15238,Urbana,Jardín I,677
2018,15238,Urbana,Noveno,1777
2018,15238,Urbana,Octavo,1922
2018,15238,Urbana,Once,1567
2018,15238,Urbana,Prejardín,427
2018,15238,Urbana,Primero,1685
2018,15238,Urbana,Quinto,1944
2018,15238,Urbana,Segundo,1741
2018,15238,Urbana,Septimo,1982
2018,15238,Urbana,Sexto,2149
2018,15238,Urbana,Tercero,1754
2018,15238,Urbana,Transición,1634
2018,15244,Rural,Cuarto,47
2018,15244,Rural,Decimo,13
2018,15244,Rural,Noveno,24
2018,15244,Rural,Octavo,23
2018,15244,Rural,Once,14
2018,15244,Rural,Primero,37
2018,15244,Rural,Quinto,48
2018,15244,Rural,Segundo,45
2018,15244,Rural,Septimo,30
2018,15244,Rural,Sexto,32
2018,15244,Rural,Tercero,38
2018,15244,Rural,Transición,43
2018,15244,Urbana,Cuarto,28
2018,15244,Urbana,Decimo,43
2018,15244,Urbana,Jardín I,2
2018,15244,Urbana,Noveno,46
2018,15244,Urbana,Octavo,46
2018,15244,Urbana,Once,44
2018,15244,Urbana,Primero,32
2018,15244,Urbana,Quinto,44
2018,15244,Urbana,Segundo,28
2018,15244,Urbana,Septimo,50
2018,15244,Urbana,Sexto,76
2018,15244,Urbana,Tercero,36
2018,15244,Urbana,Transición,27
2018,15248,Rural,Cuarto,24
2018,15248,Rural,Decimo,24
2018,15248,Rural,Jardín I,1
2018,15248,Rural,Noveno,16
2018,15248,Rural,Octavo,22
2018,15248,Rural,Once,17
2018,15248,Rural,Primero,20
2018,15248,Rural,Quinto,21
2018,15248,Rural,Segundo,24
2018,15248,Rural,Septimo,12
2018,15248,Rural,Sexto,18
2018,15248,Rural,Tercero,21
2018,15248,Rural,Transición,26
2018,15248,Urbana,Cuarto,20
2018,15248,Urbana,Decimo,28
2018,15248,Urbana,Noveno,22
2018,15248,Urbana,Octavo,19
2018,15248,Urbana,Once,29
2018,15248,Urbana,Primero,15
2018,15248,Urbana,Quinto,12
2018,15248,Urbana,Segundo,18
2018,15248,Urbana,Septimo,29
2018,15248,Urbana,Sexto,38
2018,15248,Urbana,Tercero,14
2018,15248,Urbana,Transición,11
2018,15272,Rural,Cuarto,21
2018,15272,Rural,Decimo,15
2018,15272,Rural,Noveno,14
2018,15272,Rural,Octavo,19
2018,15272,Rural,Once,11
2018,15272,Rural,Primero,10
2018,15272,Rural,Quinto,21
2018,15272,Rural,Segundo,13
2018,15272,Rural,Septimo,17
2018,15272,Rural,Sexto,17
2018,15272,Rural,Tercero,23
2018,15272,Rural,Transición,14
2018,15272,Urbana,Cuarto,51
2018,15272,Urbana,Decimo,48
2018,15272,Urbana,Jardín I,9
2018,15272,Urbana,Noveno,55
2018,15272,Urbana,Octavo,54
2018,15272,Urbana,Once,48
2018,15272,Urbana,Prejardín,1
2018,15272,Urbana,Primero,52
2018,15272,Urbana,Quinto,72
2018,15272,Urbana,Segundo,42
2018,15272,Urbana,Septimo,67
2018,15272,Urbana,Sexto,69
2018,15272,Urbana,Tercero,42
2018,15272,Urbana,Transición,49
2018,15276,Rural,Cuarto,15
2018,15276,Rural,Primero,15
2018,15276,Rural,Quinto,18
2018,15276,Rural,Segundo,17
2018,15276,Rural,Tercero,16
2018,15276,Rural,Transición,14
2018,15276,Urbana,Cuarto,28
2018,15276,Urbana,Decimo,49
2018,15276,Urbana,Noveno,43
2018,15276,Urbana,Octavo,42
2018,15276,Urbana,Once,57
2018,15276,Urbana,Primero,24
2018,15276,Urbana,Quinto,33
2018,15276,Urbana,Segundo,24
2018,15276,Urbana,Septimo,38
2018,15276,Urbana,Sexto,60
2018,15276,Urbana,Tercero,22
2018,15276,Urbana,Transición,16
2018,15293,Rural,Cuarto,29
2018,15293,Rural,Jardín I,2
2018,15293,Rural,Noveno,7
2018,15293,Rural,Octavo,7
2018,15293,Rural,Primero,28
2018,15293,Rural,Quinto,22
2018,15293,Rural,Segundo,31
2018,15293,Rural,Septimo,11
2018,15293,Rural,Sexto,12
2018,15293,Rural,Tercero,35
2018,15293,Rural,Transición,17
2018,15293,Urbana,Cuarto,20
2018,15293,Urbana,Decimo,53
2018,15293,Urbana,Noveno,57
2018,15293,Urbana,Octavo,49
2018,15293,Urbana,Once,49
2018,15293,Urbana,Primero,15
2018,15293,Urbana,Quinto,25
2018,15293,Urbana,Segundo,19
2018,15293,Urbana,Septimo,49
2018,15293,Urbana,Sexto,46
2018,15293,Urbana,Tercero,23
2018,15293,Urbana,Transición,22
2018,15296,Rural,Cuarto,45
2018,15296,Rural,Decimo,7
2018,15296,Rural,Noveno,18
2018,15296,Rural,Octavo,18
2018,15296,Rural,Once,10
2018,15296,Rural,Primero,44
2018,15296,Rural,Quinto,61
2018,15296,Rural,Segundo,55
2018,15296,Rural,Septimo,16
2018,15296,Rural,Sexto,15
2018,15296,Rural,Tercero,44
2018,15296,Rural,Transición,43
2018,15296,Urbana,Cuarto,44
2018,15296,Urbana,Decimo,46
2018,15296,Urbana,Noveno,56
2018,15296,Urbana,Octavo,57
2018,15296,Urbana,Once,51
2018,15296,Urbana,Primero,32
2018,15296,Urbana,Quinto,34
2018,15296,Urbana,Segundo,42
2018,15296,Urbana,Septimo,58
2018,15296,Urbana,Sexto,72
2018,15296,Urbana,Tercero,41
2018,15296,Urbana,Transición,43
2018,15299,Rural,Cuarto,34
2018,15299,Rural,Decimo,4
2018,15299,Rural,Noveno,10
2018,15299,Rural,Octavo,5
2018,15299,Rural,Once,7
2018,15299,Rural,Primero,26
2018,15299,Rural,Quinto,33
2018,15299,Rural,Segundo,33
2018,15299,Rural,Septimo,6
2018,15299,Rural,Sexto,9
2018,15299,Rural,Tercero,28
2018,15299,Rural,Transición,27
2018,15299,Urbana,Ciclo 2 Adultos,25
2018,15299,Urbana,Ciclo 3 Adultos,32
2018,15299,Urbana,Ciclo 4 Adultos,46
2018,15299,Urbana,Ciclo 5 Adultos,77
2018,15299,Urbana,Ciclo 6 Adultos,27
2018,15299,Urbana,Cuarto,229
2018,15299,Urbana,Decimo,240
2018,15299,Urbana,Jardín I,35
2018,15299,Urbana,Noveno,235
2018,15299,Urbana,Octavo,247
2018,15299,Urbana,Once,175
2018,15299,Urbana,Prejardín,23
2018,15299,Urbana,Primero,194
2018,15299,Urbana,Quinto,196
2018,15299,Urbana,Segundo,188
2018,15299,Urbana,Septimo,210
2018,15299,Urbana,Sexto,270
2018,15299,Urbana,Tercero,224
2018,15299,Urbana,Transición,192
2018,15317,Rural,Cuarto,10
2018,15317,Rural,Primero,8
2018,15317,Rural,Quinto,9
2018,15317,Rural,Segundo,10
2018,15317,Rural,Tercero,13
2018,15317,Rural,Transición,11
2018,15317,Urbana,Cuarto,16
2018,15317,Urbana,Decimo,21
2018,15317,Urbana,Noveno,23
2018,15317,Urbana,Octavo,22
2018,15317,Urbana,Once,27
2018,15317,Urbana,Primero,7
2018,15317,Urbana,Quinto,4
2018,15317,Urbana,Segundo,9
2018,15317,Urbana,Septimo,30
2018,15317,Urbana,Sexto,30
2018,15317,Urbana,Tercero,8
2018,15317,Urbana,Transición,6
2018,15322,Rural,Cuarto,10
2018,15322,Rural,Primero,11
2018,15322,Rural,Quinto,20
2018,15322,Rural,Segundo,14
2018,15322,Rural,Tercero,16
2018,15322,Rural,Transición,16
2018,15322,Urbana,Ciclo 3 Adultos,27
2018,15322,Urbana,Ciclo 4 Adultos,29
2018,15322,Urbana,Ciclo 5 Adultos,4
2018,15322,Urbana,Ciclo 6 Adultos,15
2018,15322,Urbana,Cuarto,170
2018,15322,Urbana,Decimo,158
2018,15322,Urbana,Jardín I,4
2018,15322,Urbana,Noveno,169
2018,15322,Urbana,Octavo,159
2018,15322,Urbana,Once,132
2018,15322,Urbana,Prejardín,3
2018,15322,Urbana,Primero,124
2018,15322,Urbana,Quinto,138
2018,15322,Urbana,Segundo,112
2018,15322,Urbana,Septimo,149
2018,15322,Urbana,Sexto,209
2018,15322,Urbana,Tercero,108
2018,15322,Urbana,Transición,131
2018,15325,Rural,Cuarto,24
2018,15325,Rural,Decimo,15
2018,15325,Rural,Noveno,11
2018,15325,Rural,Octavo,9
2018,15325,Rural,Once,8
2018,15325,Rural,Primero,13
2018,15325,Rural,Quinto,28
2018,15325,Rural,Segundo,24
2018,15325,Rural,Septimo,11
2018,15325,Rural,Sexto,17
2018,15325,Rural,Tercero,16
2018,15325,Rural,Transición,16
2018,15325,Urbana,Cuarto,17
2018,15325,Urbana,Decimo,24
2018,15325,Urbana,Noveno,28
2018,15325,Urbana,Octavo,34
2018,15325,Urbana,Once,26
2018,15325,Urbana,Primero,23
2018,15325,Urbana,Quinto,16
2018,15325,Urbana,Segundo,28
2018,15325,Urbana,Septimo,34
2018,15325,Urbana,Sexto,55
2018,15325,Urbana,Tercero,23
2018,15325,Urbana,Transición,10
2018,15332,Rural,Cuarto,36
2018,15332,Rural,Primero,43
2018,15332,Rural,Quinto,27
2018,15332,Rural,Segundo,35
2018,15332,Rural,Tercero,41
2018,15332,Rural,Transición,32
2018,15332,Urbana,12º Normal,57
2018,15332,Urbana,13º Normal,20
2018,15332,Urbana,Cuarto,32
2018,15332,Urbana,Decimo,71
2018,15332,Urbana,Noveno,52
2018,15332,Urbana,Octavo,50
2018,15332,Urbana,Once,51
2018,15332,Urbana,Primero,23
2018,15332,Urbana,Quinto,20
2018,15332,Urbana,Segundo,23
2018,15332,Urbana,Septimo,54
2018,15332,Urbana,Sexto,83
2018,15332,Urbana,Tercero,22
2018,15332,Urbana,Transición,22
2018,15362,Rural,Cuarto,11
2018,15362,Rural,Primero,16
2018,15362,Rural,Quinto,8
2018,15362,Rural,Segundo,17
2018,15362,Rural,Tercero,8
2018,15362,Rural,Transición,11
2018,15362,Urbana,Cuarto,15
2018,15362,Urbana,Decimo,14
2018,15362,Urbana,Noveno,26
2018,15362,Urbana,Octavo,27
2018,15362,Urbana,Once,11
2018,15362,Urbana,Primero,22
2018,15362,Urbana,Quinto,19
2018,15362,Urbana,Segundo,23
2018,15362,Urbana,Septimo,46
2018,15362,Urbana,Sexto,30
2018,15362,Urbana,Tercero,25
2018,15362,Urbana,Transición,18
2018,15367,Rural,Cuarto,81
2018,15367,Rural,Primero,57
2018,15367,Rural,Quinto,74
2018,15367,Rural,Segundo,65
2018,15367,Rural,Tercero,60
2018,15367,Rural,Transición,62
2018,15367,Urbana,Ciclo 1 Adultos,36
2018,15367,Urbana,Cuarto,21
2018,15367,Urbana,Decimo,107
2018,15367,Urbana,Noveno,113
2018,15367,Urbana,Octavo,104
2018,15367,Urbana,Once,70
2018,15367,Urbana,Primero,35
2018,15367,Urbana,Quinto,45
2018,15367,Urbana,Segundo,27
2018,15367,Urbana,Septimo,128
2018,15367,Urbana,Sexto,133
2018,15367,Urbana,Tercero,38
2018,15367,Urbana,Transición,23
2018,15368,Rural,Cuarto,39
2018,15368,Rural,Octavo,7
2018,15368,Rural,Primero,40
2018,15368,Rural,Quinto,45
2018,15368,Rural,Segundo,52
2018,15368,Rural,Septimo,4
2018,15368,Rural,Sexto,10
2018,15368,Rural,Tercero,59
2018,15368,Rural,Transición,46
2018,15368,Urbana,Cuarto,11
2018,15368,Urbana,Decimo,45
2018,15368,Urbana,Noveno,46
2018,15368,Urbana,Octavo,53
2018,15368,Urbana,Once,29
2018,15368,Urbana,Primero,21
2018,15368,Urbana,Quinto,25
2018,15368,Urbana,Segundo,15
2018,15368,Urbana,Septimo,61
2018,15368,Urbana,Sexto,73
2018,15368,Urbana,Tercero,28
2018,15368,Urbana,Transición,20
2018,15377,Rural,Cuarto,34
2018,15377,Rural,Noveno,17
2018,15377,Rural,Octavo,6
2018,15377,Rural,Primero,30
2018,15377,Rural,Quinto,37
2018,15377,Rural,Segundo,36
2018,15377,Rural,Septimo,2
2018,15377,Rural,Sexto,10
2018,15377,Rural,Tercero,32
2018,15377,Rural,Transición,23
2018,15377,Urbana,Ciclo 3 Adultos,12
2018,15377,Urbana,Ciclo 4 Adultos,13
2018,15377,Urbana,Ciclo 5 Adultos,14
2018,15377,Urbana,Ciclo 6 Adultos,12
2018,15377,Urbana,Cuarto,17
2018,15377,Urbana,Decimo,19
2018,15377,Urbana,Noveno,19
2018,15377,Urbana,Octavo,31
2018,15377,Urbana,Once,34
2018,15377,Urbana,Primero,22
2018,15377,Urbana,Quinto,17
2018,15377,Urbana,Segundo,15
2018,15377,Urbana,Septimo,17
2018,15377,Urbana,Sexto,36
2018,15377,Urbana,Tercero,24
2018,15377,Urbana,Transición,21
2018,15401,Rural,Cuarto,18
2018,15401,Rural,Primero,11
2018,15401,Rural,Quinto,13
2018,15401,Rural,Segundo,14
2018,15401,Rural,Tercero,10
2018,15401,Rural,Transición,11
2018,15401,Urbana,Cuarto,8
2018,15401,Urbana,Decimo,15
2018,15401,Urbana,Noveno,12
2018,15401,Urbana,Octavo,23
2018,15401,Urbana,Once,16
2018,15401,Urbana,Primero,4
2018,15401,Urbana,Quinto,2
2018,15401,Urbana,Segundo,2
2018,15401,Urbana,Septimo,16
2018,15401,Urbana,Sexto,21
2018,15401,Urbana,Tercero,4
2018,15401,Urbana,Transición,4
2018,15403,Rural,Cuarto,28
2018,15403,Rural,Decimo,13
2018,15403,Rural,Noveno,14
2018,15403,Rural,Octavo,13
2018,15403,Rural,Once,18
2018,15403,Rural,Primero,18
2018,15403,Rural,Quinto,17
2018,15403,Rural,Segundo,14
2018,15403,Rural,Septimo,9
2018,15403,Rural,Sexto,11
2018,15403,Rural,Tercero,17
2018,15403,Rural,Transición,14
2018,15403,Urbana,Cuarto,21
2018,15403,Urbana,Decimo,33
2018,15403,Urbana,Noveno,35
2018,15403,Urbana,Octavo,30
2018,15403,Urbana,Once,26
2018,15403,Urbana,Primero,20
2018,15403,Urbana,Quinto,22
2018,15403,Urbana,Segundo,19
2018,15403,Urbana,Septimo,30
2018,15403,Urbana,Sexto,34
2018,15403,Urbana,Tercero,20
2018,15403,Urbana,Transición,19
2018,15407,Rural,Cuarto,70
2018,15407,Rural,Decimo,20
2018,15407,Rural,Noveno,31
2018,15407,Rural,Octavo,25
2018,15407,Rural,Once,15
2018,15407,Rural,Primero,53
2018,15407,Rural,Quinto,57
2018,15407,Rural,Segundo,63
2018,15407,Rural,Septimo,40
2018,15407,Rural,Sexto,41
2018,15407,Rural,Tercero,66
2018,15407,Rural,Transición,68
2018,15407,Urbana,Ciclo 3 Adultos,15
2018,15407,Urbana,Ciclo 4 Adultos,23
2018,15407,Urbana,Ciclo 5 Adultos,26
2018,15407,Urbana,Cuarto,226
2018,15407,Urbana,Decimo,213
2018,15407,Urbana,Jardín I,47
2018,15407,Urbana,Noveno,213
2018,15407,Urbana,Octavo,234
2018,15407,Urbana,Once,199
2018,15407,Urbana,Prejardín,17
2018,15407,Urbana,Primero,201
2018,15407,Urbana,Quinto,232
2018,15407,Urbana,Segundo,193
2018,15407,Urbana,Septimo,292
2018,15407,Urbana,Sexto,303
2018,15407,Urbana,Tercero,203
2018,15407,Urbana,Transición,180
2018,15425,Rural,Cuarto,37
2018,15425,Rural,Primero,39
2018,15425,Rural,Quinto,37
2018,15425,Rural,Segundo,29
2018,15425,Rural,Tercero,29
2018,15425,Rural,Transición,21
2018,15425,Urbana,Ciclo 3 Adultos,8
2018,15425,Urbana,Ciclo 4 Adultos,8
2018,15425,Urbana,Ciclo 6 Adultos,5
2018,15425,Urbana,Cuarto,25
2018,15425,Urbana,Decimo,53
2018,15425,Urbana,Noveno,59
2018,15425,Urbana,Octavo,64
2018,15425,Urbana,Once,45
2018,15425,Urbana,Primero,19
